aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
0.104366	0.236987	0.046336	0.085601	0.641688	0.460066	0.511366	0.435048	0.140763	0.746743	0.545978	0.29963	0.456244	0.320483	0.292397	0.667252	0.191623	0.163056	0.113658	0.147474	0.372073	0.649645	0.558723	0.002269	0.083169	0.054422	0.200474	0.36904	0.125052	0.223727	0.080433	0.228197	0.166028	0.169162	0.220937	0.179077	0.004351	0.227406	0.159999	0.410155	0.005434	0.278551	0.093584	0.334066	0.122837	0.408751	0.147989	0.201444	1.131538	0.426611	0.249733	0.730675	0.696116	0.050804	0.212242	0.698024	0.625188	0.203213	0.080221	0.179875	0.116051	0.287398	0.179245	0.21688	0.163363	0.407661	0.167286	0.002058	0.524492	0.132614	0.231823	0.172975	0.598164	0.393941	0.256605	0.070677	0.215426	0.462688	0.625159	0.188856	0.46767	0.004713	0.429574	0.560074
0.121984	0.316331	0.059966	0.089723	0.749262	0.469536	0.517642	0.325855	0.258182	0.776585	0.709215	0.483693	0.408912	0.269591	0.304124	0.792113	0.248884	0.115652	0.075107	0.190574	0.490584	0.471022	0.553927	0.044471	0.150437	0.080793	0.218434	0.427175	0.168089	0.332645	0.055866	0.189874	0.128711	0.235718	0.328604	0.250633	0.011748	0.294134	0.137006	0.609243	0.02132	0.296346	0.082273	0.208446	0.112432	0.463249	0.165502	0.214104	1.275751	0.337188	0.284606	0.923103	0.729784	0.04487	0.150567	0.754161	0.654399	0.16735	0.232424	0.316658	0.127683	0.225205	0.195143	0.268561	0.180323	0.594052	0.352234	0.014716	0.461463	0.309349	0.32078	0.192035	0.412204	0.256414	0.295516	0.083942	0.199576	0.199689	0.698552	0.178622	0.463523	0.011738	0.430511	0.509723
0.118401	0.276786	0.058036	0.10916	0.550799	0.287602	0.475943	0.293888	0.176714	0.779396	0.248533	0.274344	0.365352	0.249747	0.295834	0.793215	0.213375	0.238118	0.104491	0.135947	0.367707	0.711455	0.471495	0.023184	0.082549	0.091398	0.200908	0.303703	0.141593	0.354019	0.037268	0.278199	0.147282	0.135326	0.172725	0.159885	0.01031	0.152608	0.138446	0.307011	0.016242	0.170027	0.082332	0.397781	0.092762	0.405214	0.104163	0.165469	1.003119	0.288695	0.200942	0.63116	0.607314	0.048238	0.146263	0.657233	0.643963	0.20042	0.079989	0.157661	0.139703	0.391423	0.162706	0.207844	0.206753	0.272559	0.128396	0.015342	0.639707	0.092697	0.24164	0.166782	0.694462	0.43248	0.19969	0.0706	0.244965	0.680957	0.381941	0.179703	0.576782	0.009943	0.411473	0.460181
0.098185	0.23329	0.059297	0.087123	0.513764	0.402174	0.529316	0.48734	0.140763	0.814509	0.424299	0.270791	0.386935	0.257855	0.362436	0.792415	0.220098	0.170739	0.114912	0.139778	0.35042	0.67879	0.558723	0.021138	0.093759	0.049573	0.20742	0.321326	0.135676	0.290045	0.068521	0.228197	0.119982	0.102119	0.21962	0.231319	0.005051	0.254873	0.159999	0.37614	0.00401	0.259655	0.096065	0.230917	0.123582	0.461778	0.130888	0.201444	1.154419	0.356674	0.236933	0.676464	0.68641	0.045974	0.145731	0.722887	0.687577	0.203213	0.133243	0.179875	0.091728	0.280515	0.162897	0.170105	0.180728	0.312866	0.161304	0.002306	0.561325	0.130522	0.214795	0.184847	0.623785	0.436311	0.256605	0.068426	0.158726	0.423425	0.625159	0.176578	0.586091	0	0.171987	0.580227
0.113525	0.235643	0.079547	0.071384	0.775403	0.342852	0.448038	0.408259	0.17526	0.787595	0.604012	0.307747	0.460623	0.26071	0.223638	0.706148	0.177893	0.15832	0.101193	0.17962	0.431854	0.628686	0.352837	0.014735	0.09269	0.058694	0.232406	0.409586	0.14732	0.246054	0.058664	0.15342	0.140802	0.165073	0.26664	0.239385	0.001964	0.195744	0.132786	0.474881	0.008859	0.326511	0.086993	0.245429	0.101338	0.51305	0.138751	0.220883	1.363402	0.4516	0.241151	0.803052	0.708472	0.041855	0.204659	0.661351	0.671612	0.367376	0.293123	0.242292	0.134102	0.187282	0.251313	0.231998	0.218088	0.466273	0.202023	0.007051	0.610969	0.206509	0.198854	0.139297	0.514311	0.41604	0.271524	0.055864	0.181568	0.37045	0.709287	0.151788	0.459109	0.002237	0.289645	0.621177
0.128751	0.283014	0.044396	0.076898	0.556287	0.212673	0.352657	0.424965	0.083146	0.714341	0.351225	0.31639	0.269516	0.13859	0.311333	0.770149	0.155508	0.156883	0.115947	0.139868	0.324793	0.672888	0.497733	0.065544	0.08255	0.047033	0.193878	0.316524	0.152053	0.284718	0.064738	0.588039	0.120793	0.126547	0.209288	0.198427	0.003171	0.222389	0.131295	0.308476	0.012132	0.12872	0.088973	0.335613	0.097196	0.486348	0.109601	0.201352	0.958152	0.256008	0.237212	0.595931	0.615113	0.057754	0.074491	0.580115	0.866934	0.346644	0.101847	0.215409	0.119939	0.29066	0.195904	0.199144	0.145426	0.198676	0.10875	0.004603	0.443727	0.115338	0.257825	0.230151	0.721625	0.512836	0.136168	0.068758	0.179634	0.299254	0.486311	0.187493	0.65865	0.006356	0.32212	0.486166
0.116979	0.219344	0.063788	0.080887	0.557196	0.402174	0.337532	0.328531	0.17526	0.751068	0.473632	0.406406	0.377603	0.26071	0.332143	0.764855	0.111916	0.185851	0.10283	0.154568	0.450814	0.639304	0.558723	0.020446	0.088472	0.059095	0.189736	0.371816	0.116143	0.180523	0.085444	0.279017	0.193754	0.163418	0.281547	0.251002	0.002941	0.211175	0.135984	0.421551	0.001344	0.233557	0.080674	0.309367	0.071695	0.483415	0.094622	0.220883	1.421528	0.474117	0.256713	0.761514	0.692405	0.040316	0.142285	0.610905	0.696636	0.298223	0.085996	0.239777	0.10366	0.194514	0.273826	0.200605	0.178043	0.402957	0.157356	0.004395	0.583113	0.184001	0.199796	0.179729	0.51599	0.3895	0.197959	0.059526	0.18048	0.43625	0.709287	0.175852	0.446749	0.01107	0.349437	0.598747
0.100164	0.273367	0.03373	0.104007	0.612302	0.831433	0.319525	0.28244	0.311765	0.678867	0.289787	0.687167	0.241018	0.332833	0.374901	0.393851	0.314987	0.247852	0.177652	0.08355	0.997938	0.711219	0.317482	0.10283	0.178193	0.238514	0.214057	0.167529	0.270197	0.772705	0.094126	0.170675	0.117529	0.174389	0.275602	0.400073	0.014676	0.288122	0.127524	0.366141	0.033072	0.44062	0.250086	0.437483	0.085749	0.230615	0.106323	0.038047	0.318671	0.275702	0.138245	0.610862	0.329927	0.023043	0.113005	0.134771	0.257471	0.192902	0.285825	0.508644	0.084845	0.233318	0.259199	0.507004	0.1463	0.059788	0.184738	0.083068	0.522815	0.307081	0.266022	0.226384	0.100686	0.177287	0.593521	0.091673	0.123965	0.040845	0.078965	0.136596	0.158874	0.035085	0.280862	0.488867
0.107726	0.210346	0.03373	0.052306	0.66845	0.793507	0.476596	0.201147	0.336035	0.752075	0.360677	0.677944	0.227458	0.381811	0.306333	0.472399	0.332011	0.211544	0.163838	0.107584	0.987294	0.701385	0.296777	0.164761	0.156448	0.279534	0.204101	0.302619	0.238681	0.872564	0.084742	0.137572	0.172553	0.120297	0.285069	0.391117	0.015225	0.32045	0.147243	0.47221	0.038172	0.330136	0.234689	0.414377	0.100951	0.252119	0.113311	0.048443	0.461998	0.304778	0.131859	0.771529	0.426195	0.0275	0.142085	0.215123	0.287533	0.170502	0.239809	0.549234	0.122265	0.236027	0.24913	0.548116	0.103861	0.099171	0.244604	0.068541	0.687293	0.326928	0.247209	0.224873	0.122721	0.131811	0.435869	0.100968	0.189362	0.051491	0.090765	0.147844	0.188587	0.03284	0.300123	0.647154
0.109132	0.235846	0.0999	0.044827	0.735016	1.017936	0.392324	0.256354	0.29933	0.658275	0.343966	0.518999	0.205242	0.184534	0.321651	0.257118	0.309053	0.166067	0.157497	0.088631	1.075151	0.786232	0.244951	0.060069	0.188347	0.374331	0.199081	0.208117	0.252502	0.786829	0.063542	0.169566	0.120252	0.127035	0.210024	0.427878	0.012814	0.238546	0.134326	0.243129	0.035477	0.344433	0.296871	0.551845	0.091281	0.248024	0.100415	0.0385	0.356795	0.215297	0.139186	0.467822	0.310874	0.031889	0.101466	0.127797	0.231952	0.14232	0.293052	0.534243	0.08758	0.278124	0.208187	0.589795	0.109866	0.0198	0.173018	0.092448	0.377249	0.371862	0.170639	0.191546	0.10004	0.1233	0.561638	0.078499	0.142287	0.048622	0.050278	0.128166	0.11155	0.027275	0.254602	0.637192
0.087279	0.200049	0.071088	0.055413	0.674062	0.600514	0.438079	0.35857	0.250851	0.791918	0.391135	0.608178	0.285272	0.431177	0.385134	0.765605	0.286149	0.241872	0.097539	0.134533	0.912762	0.512553	0.372933	0.119679	0.092402	0.209616	0.268457	0.26475	0.262018	0.649348	0.098522	0.133927	0.163223	0.135409	0.311836	0.438142	0.026561	0.286665	0.15191	0.656409	0.040154	0.343775	0.159642	0.392782	0.07771	0.368961	0.155796	0.049447	0.725393	0.288966	0.197879	0.953518	0.533582	0.036403	0.131475	0.366461	0.329853	0.157352	0.290038	0.377713	0.142316	0.222267	0.253542	0.469808	0.10508	0.306846	0.302392	0.043888	0.584658	0.349016	0.287737	0.130881	0.124612	0.046154	0.30854	0.093179	0.194884	0.127561	0.066823	0.181775	0.285109	0.02415	0.306329	0.556132
0.112902	0.199705	0.114476	0.004001	0.673626	1.085403	0.355843	0.291376	0.33476	0.531781	0.240313	0.515082	0.173985	0.350083	0.451092	0.215796	0.294731	0.159585	0.167853	0.086732	1.021907	0.734214	0.309058	0.047032	0.198674	0.623923	0.183061	0.183879	0.181421	0.504852	0.072968	0.17464	0.095125	0.163571	0.257222	0.368348	0.011883	0.267502	0.100424	0.153064	0.031707	0.338809	0.324204	0.43091	0.062965	0.228905	0.11268	0.039841	0.396941	0.198499	0.153083	0.319288	0.215544	0.019501	0.065229	0.132956	0.167033	0.143626	0.339191	0.449293	0.110739	0.282675	0.284922	0.602751	0.076853	0.012387	0.193214	0.093144	0.463177	0.239538	0.176909	0.210358	0.080311	0.096406	0.650329	0.073134	0.216155	0.124329	0.121264	0.105972	0.086936	0.033276	0.26863	0.445084
0.1083	0.168289	0.084271	0.048707	0.748426	0.859868	0.392324	0.201147	0.269241	0.540042	0.460887	0.427511	0.227676	0.405475	0.384094	0.329176	0.309053	0.225119	0.171071	0.105147	1.010407	0.669134	0.244951	0.055833	0.156982	0.397451	0.179005	0.208165	0.208776	0.801881	0.086392	0.107905	0.120252	0.182976	0.29161	0.37091	0.01652	0.220649	0.146246	0.343197	0.038222	0.36826	0.254879	0.562935	0.091222	0.279098	0.117889	0.0385	0.401777	0.26823	0.172473	0.695396	0.359025	0.033218	0.053944	0.127797	0.240524	0.154954	0.319906	0.432468	0.093803	0.269835	0.207195	0.499765	0.103094	0.054116	0.276692	0.078315	0.377249	0.375431	0.197889	0.201596	0.107007	0.063329	0.474882	0.083048	0.201439	0.0579	0.084743	0.130792	0.138597	0.031199	0.30072	0.490911
0.125561	0.183024	0.064198	0.046785	0.625618	0.886359	0.460599	0.378053	0.361607	0.807883	0.417972	0.652056	0.156126	0.440018	0.429625	0.376847	0.282804	0.193211	0.164038	0.154613	0.978111	0.638521	0.489502	0.07854	0.13479	0.41855	0.201919	0.283728	0.177629	0.555976	0.10626	0.178434	0.091963	0.102602	0.266345	0.327297	0.021049	0.323137	0.107266	0.356769	0.034405	0.311815	0.241154	0.434952	0.108281	0.218869	0.151022	0.061463	0.716927	0.251199	0.158608	0.700271	0.444795	0.032639	0.046998	0.174415	0.245653	0.109251	0.363329	0.411038	0.120698	0.299308	0.268036	0.641653	0.129277	0.070858	0.33015	0.057725	0.356116	0.271011	0.239924	0.235684	0.09353	0.114615	0.345679	0.092727	0.196192	0.075184	0.07525	0.134143	0.221367	0.03144	0.412223	0.527869
0.106948	0.227317	0.063837	0.043341	0.60332	0.740346	0.421849	0.294407	0.44046	0.746768	0.447907	0.499147	0.119063	0.419893	0.415225	0.214421	0.337912	0.162561	0.219892	0.121444	1.0099	0.641227	0.297402	0.078241	0.234409	0.640002	0.229768	0.369836	0.146437	0.401951	0.084457	0.163714	0.124805	0.172781	0.250792	0.261904	0.015828	0.320092	0.095733	0.193679	0.0307	0.292566	0.349317	0.50652	0.093601	0.177454	0.109605	0.046873	0.764338	0.154885	0.149269	0.432182	0.318119	0.020845	0.090183	0.19793	0.207268	0.112433	0.288312	0.422743	0.107092	0.434224	0.289631	0.548109	0.111029	0.027666	0.3621	0.078586	0.226359	0.31299	0.132279	0.19639	0.082058	0.083757	0.28591	0.067283	0.226641	0.070974	0.087345	0.109643	0.106106	0.028648	0.290097	0.554621
0.109061	0.211659	0.059503	0.03597	0.65849	0.91112	0.421849	0.222448	0.44046	0.701394	0.360448	0.38921	0.116045	0.246741	0.436354	0.177373	0.273433	0.156863	0.277379	0.075736	1.175269	0.737788	0.268075	0.058193	0.234409	0.588597	0.208078	0.323108	0.163523	0.36751	0.080354	0.163714	0.141547	0.085221	0.197933	0.203082	0.016403	0.303084	0.095733	0.196661	0.03173	0.268704	0.38603	0.427281	0.105733	0.211998	0.119343	0.046672	0.598675	0.221637	0.159601	0.372584	0.25799	0.016211	0.074157	0.184688	0.253743	0.132417	0.389802	0.37916	0.103972	0.341236	0.279925	0.614418	0.111458	0.032925	0.328671	0.081705	0.254557	0.31299	0.214178	0.214858	0.091962	0.059529	0.499873	0.055336	0.191754	0.063272	0.09287	0.10095	0.107698	0.029493	0.339837	0.55908
0.101096	0.19489	0.067636	0.077863	0.708588	0.749999	0.581929	0.335642	0.331358	0.853844	0.475563	0.581474	0.187823	0.346551	0.452099	0.826472	0.373923	0.173276	0.141858	0.113661	0.949588	0.572847	0.489502	0.113072	0.11341	0.346473	0.247301	0.375095	0.182126	0.518299	0.118079	0.104711	0.18727	0.207938	0.298442	0.387569	0.027022	0.304148	0.133786	0.551225	0.037429	0.307674	0.178313	0.480592	0.135349	0.27097	0.142253	0.075929	0.826049	0.211679	0.224841	0.909297	0.532233	0.036169	0.084187	0.368501	0.269876	0.152929	0.326675	0.492135	0.128089	0.339558	0.204006	0.508992	0.149235	0.217227	0.368226	0.047817	0.569086	0.299184	0.215827	0.226074	0.148671	0.050663	0.290219	0.084606	0.28499	0.108556	0.130618	0.148536	0.256303	0.030101	0.42106	0.559235
0.116713	0.187664	0.08964	0.068576	0.848819	1.209927	0.363134	0.2986	0.435013	0.98228	0.467682	0.667564	0.171589	0.369265	0.485529	0.454316	0.312415	0.1796	0.183871	0.121604	0.992675	0.730263	0.19706	0.06372	0.161612	0.601945	0.213388	0.397072	0.160707	0.502423	0.113614	0.101737	0.101004	0.177716	0.23914	0.419478	0.026357	0.278285	0.121721	0.332083	0.032961	0.379168	0.278974	0.439689	0.123402	0.219516	0.144682	0.068338	0.997262	0.230973	0.188338	0.622499	0.448824	0.025689	0.146668	0.285458	0.231645	0.18442	0.284911	0.496636	0.090248	0.372068	0.273189	0.514865	0.142055	0.06173	0.376335	0.058226	0.397555	0.22905	0.21537	0.158385	0.11157	0.10276	0.271936	0.089993	0.314788	0.093221	0.095253	0.119586	0.121545	0.019606	0.349894	0.381768
0.122263	0.20138	0.059657	0.099362	0.714282	0.749999	0.525238	0.335642	0.42293	0.787016	0.611933	0.729769	0.286526	0.506574	0.500573	0.778791	0.249379	0.11213	0.141858	0.113661	0.935728	0.617563	0.15971	0.068066	0.162675	0.426015	0.253972	0.502859	0.181488	0.515433	0.11481	0.101737	0.232994	0.292803	0.258956	0.36659	0.028473	0.34097	0.098737	0.476714	0.041373	0.34493	0.164723	0.491535	0.118515	0.305034	0.164484	0.063471	0.976555	0.245215	0.195213	0.942409	0.600026	0.03178	0.093162	0.402099	0.300615	0.169896	0.263939	0.419267	0.128089	0.366842	0.305669	0.508992	0.174162	0.212676	0.452435	0.036941	0.569086	0.226	0.226508	0.171667	0.133415	0.077023	0.343359	0.097688	0.314555	0.157196	0.162732	0.169089	0.216283	0.022122	0.39221	0.474579
0.139317	0.181558	0.072946	0.099115	0.652587	0.694891	0.574275	0.292667	0.409632	1.032436	0.553359	0.457977	0.280316	0.491799	0.401969	0.851318	0.249379	0.141185	0.125264	0.149642	0.969321	0.633009	0.15971	0.07193	0.162675	0.335381	0.308495	0.500875	0.184074	0.408494	0.094219	0.121227	0.199397	0.200361	0.322623	0.375799	0.02952	0.316822	0.127015	0.493879	0.037387	0.37909	0.150717	0.519705	0.094309	0.299139	0.184378	0.072991	0.941768	0.260281	0.219116	1.009234	0.602747	0.033186	0.171609	0.704745	0.342124	0.142658	0.423365	0.331088	0.097335	0.362067	0.193448	0.392093	0.220272	0.300733	0.296596	0.035378	0.536304	0.235575	0.265964	0.199279	0.164695	0.124169	0.315515	0.11485	0.32513	0.081574	0.225367	0.172667	0.224759	0.02013	0.506631	0.509205
0.146168	0.227628	0.072946	0.081532	0.65797	0.89818	0.501338	0.292667	0.328434	0.972651	0.51394	0.52502	0.310774	0.513499	0.466396	0.766238	0.266475	0.134958	0.09314	0.168765	0.936178	0.576017	0.233767	0.107555	0.136668	0.283551	0.294999	0.55261	0.154277	0.380508	0.087599	0.121227	0.15856	0.152446	0.352327	0.3267	0.026715	0.316822	0.123234	0.536363	0.035651	0.340951	0.130999	0.313593	0.113877	0.299139	0.181461	0.074644	0.989662	0.313494	0.206761	1.015959	0.647921	0.030667	0.170369	0.704745	0.44042	0.105986	0.461061	0.519921	0.127976	0.292721	0.199749	0.406812	0.226613	0.357057	0.351814	0.028943	0.536304	0.212513	0.268443	0.167886	0.214057	0.130939	0.281919	0.131122	0.385708	0.081574	0.323253	0.17515	0.294963	0.019399	0.501364	0.672332
0.144383	0.110494	0.050031	0.127124	0.738935	0.80947	0.473546	0.375457	0.385045	0.814686	0.473137	0.556757	0.256183	0.5426	0.568365	0.495415	0.222077	0.112104	0.20125	0.151504	0.948386	0.73385	0.156013	0.064778	0.34463	0.566094	0.235987	0.46599	0.122513	0.530275	0.093709	0.12472	0.129139	0.124344	0.338246	0.27734	0.028881	0.338712	0.126172	0.248031	0.041761	0.251165	0.292416	0.454409	0.123276	0.219805	0.160938	0.055897	0.912422	0.249379	0.222163	0.733049	0.497443	0.024947	0.200781	0.333895	0.314366	0.147618	0.271652	0.5368	0.118876	0.454945	0.256686	0.4609	0.20574	0.065682	0.325982	0.031047	0.573039	0.223187	0.216789	0.180932	0.115429	0.078523	0.323995	0.090926	0.381617	0.080571	0.117076	0.168236	0.114898	0.019366	0.604029	0.4888
0.120545	0.160234	0.059466	0.073471	0.670059	0.720438	0.546894	0.385915	0.214668	0.901822	0.594207	0.450951	0.274046	0.488625	0.42016	0.923527	0.266475	0.172061	0.109553	0.182033	0.849351	0.686104	0.233767	0.070005	0.091574	0.401018	0.313887	0.435906	0.130322	0.398007	0.073902	0.121227	0.171488	0.151788	0.352327	0.302577	0.025816	0.299726	0.123234	0.447368	0.039394	0.307181	0.142448	0.413844	0.107468	0.284094	0.217588	0.074644	0.993423	0.353404	0.194567	1.015881	0.61332	0.032448	0.186799	0.497258	0.347026	0.121477	0.451449	0.3476	0.062818	0.314518	0.161045	0.396706	0.206411	0.290207	0.302196	0.022401	0.564971	0.255309	0.204154	0.234715	0.235967	0.124711	0.264838	0.106976	0.401184	0.351265	0.195521	0.172179	0.263225	0.01604	0.600111	0.576753
0.144383	0.112333	0.050731	0.151325	0.693678	0.80947	0.488332	0.282739	0.385045	0.842503	0.611997	0.459006	0.256419	0.460982	0.620561	0.705703	0.287756	0.1454	0.20125	0.158068	0.988833	0.655836	0.139494	0.059253	0.231901	0.657407	0.280639	0.460368	0.114876	0.498427	0.095242	0.12472	0.155425	0.108511	0.338246	0.280821	0.029415	0.332987	0.126172	0.246198	0.038786	0.27268	0.263781	0.579228	0.133955	0.222581	0.148696	0.071349	0.863068	0.22418	0.231575	0.81405	0.495395	0.039551	0.195723	0.333895	0.314366	0.096383	0.240966	0.5368	0.118876	0.471751	0.265396	0.447558	0.172745	0.077905	0.325982	0.036147	0.573039	0.20007	0.196453	0.168219	0.115328	0.100754	0.329587	0.097299	0.411831	0.080571	0.09094	0.157745	0.146978	0.015885	0.606295	0.566695
0.122177	0.105641	0.050731	0.106346	0.693678	0.948541	0.401039	0.282739	0.315745	0.873591	0.439654	0.52019	0.256419	0.460982	0.593348	0.818673	0.287756	0.1437	0.191488	0.1502	0.946529	0.781411	0.139494	0.078557	0.231901	0.679204	0.341334	0.504966	0.146044	0.528032	0.095242	0.152123	0.181876	0.115366	0.282687	0.237093	0.031484	0.273573	0.174445	0.255382	0.036626	0.282352	0.248878	0.557097	0.128658	0.197242	0.163311	0.055435	0.951719	0.271882	0.210155	0.91212	0.542009	0.043913	0.20387	0.333895	0.355067	0.118595	0.386672	0.509501	0.110314	0.409933	0.175331	0.487069	0.190756	0.093786	0.307141	0.021592	0.454406	0.223896	0.194726	0.194168	0.144288	0.089024	0.319109	0.101754	0.418375	0.097901	0.09094	0.164484	0.178933	0.01792	0.615712	0.461854
0.12332	0.082826	0.035775	0.147747	0.712449	0.867058	0.410425	0.282739	0.533747	0.781107	0.347789	0.547121	0.210189	0.436685	0.573733	0.619152	0.310192	0.149846	0.242347	0.14499	0.879824	0.774921	0.132159	0.116024	0.464264	0.829092	0.309887	0.421656	0.093403	0.523768	0.071498	0.10535	0.158792	0.13644	0.316826	0.294612	0.031773	0.249366	0.13876	0.121489	0.035718	0.236373	0.449187	0.701499	0.116298	0.145416	0.12846	0.061383	0.725978	0.236323	0.171114	0.757001	0.428685	0.033875	0.215859	0.337744	0.198652	0.108469	0.380568	0.657607	0.075257	0.71549	0.172628	0.678208	0.269303	0.04595	0.293457	0.028904	0.296362	0.256602	0.209033	0.224445	0.099109	0.097292	0.302186	0.119359	0.50279	0.090883	0.087799	0.176282	0.084757	0.020527	0.870285	0.581971
0.135886	0.098295	0.070124	0.141864	0.760466	0.948541	0.502033	0.337402	0.315745	0.784597	0.609234	0.565833	0.282534	0.508911	0.585003	0.823408	0.276503	0.141317	0.254033	0.133111	0.88963	0.825098	0.139494	0.054641	0.245596	0.58149	0.32471	0.401072	0.114806	0.441705	0.077937	0.136973	0.174912	0.186898	0.24514	0.26318	0.026499	0.273573	0.202885	0.231677	0.040059	0.274906	0.265746	0.534283	0.107857	0.229925	0.139211	0.055435	0.963981	0.266932	0.164209	1.009954	0.598168	0.032207	0.217844	0.506484	0.31285	0.11719	0.290341	0.472662	0.104382	0.392569	0.154381	0.435284	0.190756	0.141796	0.307141	0.026021	0.454406	0.223896	0.263901	0.218684	0.19137	0.08994	0.201856	0.105681	0.545735	0.063647	0.12245	0.172875	0.175461	0.013731	0.712984	0.43936
0.121245	0.068183	0.05155	0.127521	0.820973	0.867058	0.435346	0.355066	0.544098	0.759072	0.41736	0.751715	0.236358	0.497444	0.535557	0.799258	0.297634	0.179203	0.254033	0.139573	0.831176	0.776985	0.130093	0.088414	0.377955	0.743245	0.310574	0.418863	0.116024	0.470528	0.064355	0.085722	0.18085	0.114731	0.257458	0.346981	0.027645	0.238867	0.13516	0.136065	0.038375	0.240432	0.37576	0.456706	0.11557	0.146718	0.132791	0.055022	0.688683	0.280828	0.186607	0.930369	0.584747	0.036913	0.211517	0.677057	0.240763	0.106681	0.392321	0.606701	0.120084	0.600691	0.136943	0.401661	0.298278	0.061687	0.298401	0.018663	0.469075	0.17647	0.26805	0.172921	0.161283	0.081751	0.217984	0.118809	0.567113	0.085345	0.12245	0.160014	0.111332	0.018469	0.567318	0.364467
0.14456	0.113844	0.051479	0.157918	0.656687	0.851004	0.432878	0.361372	0.283503	0.703587	0.651379	0.435193	0.289503	0.435165	0.519175	0.84456	0.276503	0.143701	0.178395	0.138167	0.789851	0.821334	0.188173	0.06232	0.148311	0.505224	0.335847	0.427888	0.08662	0.437035	0.070664	0.120432	0.16174	0.124153	0.288619	0.197444	0.026877	0.224143	0.140334	0.283315	0.035626	0.305659	0.190706	0.405022	0.107258	0.285756	0.164123	0.074143	0.887616	0.258098	0.194327	1.052055	0.628989	0.048356	0.213851	0.855119	0.30942	0.100363	0.351128	0.320622	0.112818	0.35144	0.147303	0.288295	0.208098	0.228875	0.270605	0.020482	0.567873	0.208014	0.277794	0.196932	0.265205	0.097207	0.211618	0.099085	0.458588	0.179476	0.291751	0.176534	0.266001	0.017476	0.467367	0.475907
